Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2023-03-19 18:23:44.942,0 days 02:22:44.856000,11,240.56611111111124,0 days 00:00:05.586000,9859,151,4,0,True,0,pos,444.3303307765415,0.07242992216382141,OnTrack,-2696,4470,116
2023-03-19 18:23:45.130,0 days 02:22:45.044000,11,242.48277777777787,0 days 00:00:05.774000,10008,145,4,0,True,0,car,451.8883333333334,0.07366194595104675,OnTrack,-2738,4564,115
2023-03-19 18:23:45.202,0 days 02:22:45.116000,11,244.10500000000008,0 days 00:00:05.846000,10008,143,4,0,True,0,pos,454.7459924575269,0.07412777061706571,OnTrack,-2754,4595,115
2023-03-19 18:23:45.290,0 days 02:22:45.204000,11,245.72722222222228,0 days 00:00:05.934000,10008,141,3,0,True,0,car,458.15500000000003,0.07468347013576766,OnTrack,-2768,4622,114
2023-03-19 18:23:45.522,0 days 02:22:45.436000,11,248.99388888888893,0 days 00:00:06.166000,9457,134,3,0,True,0,pos,466.3502182349553,0.07601936592716226,OnTrack,-2801,4667,114
2023-03-19 18:23:45.530,0 days 02:22:45.444000,11,252.26055555555558,0 days 00:00:06.174000,8907,127,3,0,True,0,car,466.6216666666667,0.076063614512997,OnTrack,-2802,4668,113
2023-03-19 18:23:45.681,0 days 02:22:45.595000,11,257.50500000000005,0 days 00:00:06.325000,8622,123,3,0,True,0,pos,471.6589475372805,0.07688473752915083,OnTrack,-2837,4706,114
2023-03-19 18:23:45.961,0 days 02:22:45.875000,11,262.7494444444445,0 days 00:00:06.605000,8337,120,3,0,True,0,pos,480.6640377002395,0.07835264987814895,OnTrack,-2943,4772,112
2023-03-19 18:23:46.010,0 days 02:22:45.924000,11,267.993888888889,0 days 00:00:06.654000,8052,117,3,0,True,0,car,482.2216666666667,0.07860655769623841,OnTrack,-2956,4778,111
2023-03-19 18:23:46.170,0 days 02:22:46.084000,11,273.593888888889,0 days 00:00:06.814000,7770,113,3,0,True,0,car,487.24388888888893,0.07942522601448992,OnTrack,-2981,4786,112
2023-03-19 18:23:46.302,0 days 02:22:46.216000,11,278.8901851851853,0 days 00:00:06.946000,7766,110,3,1,True,0,pos,491.17688074692137,0.08006633978597245,OnTrack,-3007,4786,113
2023-03-19 18:23:46.481,0 days 02:22:46.395000,11,284.1864814814816,0 days 00:00:07.125000,7762,107,3,2,True,0,pos,496.2585743366643,0.08089470248298261,OnTrack,-3061,4782,114
2023-03-19 18:23:46.570,0 days 02:22:46.484000,11,289.4827777777779,0 days 00:00:07.214000,7758,104,3,3,False,0,car,498.7994444444445,0.0813088876317058,OnTrack,-3088,4777,114
2023-03-19 18:23:46.730,0 days 02:22:46.644000,11,296.06055555555577,0 days 00:00:07.374000,7849,104,3,25,False,0,car,503.4216666666667,0.08206235227859214,OnTrack,-3136,4766,115
2023-03-19 18:23:46.741,0 days 02:22:46.655000,11,300.1161111111113,0 days 00:00:07.385000,7888,105,3,30,False,0,pos,503.74233621045835,0.08211462435746766,OnTrack,-3140,4766,116
2023-03-19 18:23:46.930,0 days 02:22:46.844000,11,304.17166666666685,0 days 00:00:07.574000,7928,106,3,36,False,0,car,509.3105555555556,0.08302229521813484,OnTrack,-3194,4755,116
2023-03-19 18:23:46.962,0 days 02:22:46.876000,11,308.3105555555557,0 days 00:00:07.606000,7788,106,3,38,False,0,pos,510.26350212355965,0.0831776342552566,OnTrack,-3204,4754,117
2023-03-19 18:23:47.130,0 days 02:22:47.044000,11,312.44944444444457,0 days 00:00:07.774000,7648,107,3,41,True,0,car,515.255,0.08399129422314493,OnTrack,-3253,4748,117
2023-03-19 18:23:47.282,0 days 02:22:47.196000,11,317.7161111111112,0 days 00:00:07.926000,7381,104,3,20,True,0,pos,519.5789860797817,0.08469614364147901,OnTrack,-3296,4747,118
2023-03-19 18:23:47.370,0 days 02:22:47.284000,11,322.98277777777787,0 days 00:00:08.014000,7114,101,3,0,True,0,car,521.9883333333333,0.08508888935779187,OnTrack,-3318,4747,117
2023-03-19 18:23:47.482,0 days 02:22:47.396000,11,329.47722222222234,0 days 00:00:08.126000,6775,97,3,0,True,0,pos,524.955098750783,0.08557249935103416,OnTrack,-3350,4755,118
2023-03-19 18:23:47.650,0 days 02:22:47.564000,11,335.9716666666668,0 days 00:00:08.294000,6436,94,3,0,True,0,car,529.2994444444445,0.08628066757329961,OnTrack,-3415,4786,118
2023-03-19 18:23:47.722,0 days 02:22:47.636000,11,339.7272222222224,0 days 00:00:08.366000,6357,93,3,0,True,0,pos,531.173904070742,0.08658622169695052,OnTrack,-3440,4804,119
2023-03-19 18:23:47.810,0 days 02:22:47.724000,11,343.482777777778,0 days 00:00:08.454000,6279,93,3,0,False,0,car,533.4327777777778,0.08695443884407297,OnTrack,-3462,4825,119
2023-03-19 18:23:48.062,0 days 02:22:47.976000,11,351.3050000000002,0 days 00:00:08.706000,6158,89,3,0,False,0,pos,539.4284997646826,0.08793179655915055,OnTrack,-3491,4882,119
2023-03-19 18:23:48.130,0 days 02:22:48.044000,11,359.1272222222224,0 days 00:00:08.774000,6037,85,3,0,False,0,car,540.9883333333333,0.0881860637476372,OnTrack,-3495,4893,118
2023-03-19 18:23:48.330,0 days 02:22:48.244000,11,368.23833333333346,0 days 00:00:08.974000,6105,82,3,6,False,0,car,545.5438888888889,0.08892866111596268,OnTrack,-3503,4918,118
2023-03-19 18:23:48.441,0 days 02:22:48.355000,11,371.593888888889,0 days 00:00:09.085000,6286,83,3,17,False,0,pos,548.1155220843036,0.0893478609303266,OnTrack,-3508,4937,119
2023-03-19 18:23:48.490,0 days 02:22:48.404000,11,374.94944444444457,0 days 00:00:09.134000,6467,84,3,28,False,0,car,549.2772222222222,0.08953722871537088,OnTrack,-3509,4947,119
2023-03-19 18:23:48.602,0 days 02:22:48.516000,11,378.34944444444454,0 days 00:00:09.246000,6598,86,3,32,False,0,pos,552.011331321864,0.08998291359339475,OnTrack,-3514,4974,119
2023-03-19 18:23:48.801,0 days 02:22:48.715000,11,381.7494444444445,0 days 00:00:09.445000,6729,88,3,36,False,0,pos,557.0982018494066,0.09081212017878233,OnTrack,-3515,5024,119
2023-03-19 18:23:48.850,0 days 02:22:48.764000,11,385.1494444444445,0 days 00:00:09.494000,6860,91,3,40,False,0,car,558.3772222222223,0.09102061223892839,OnTrack,-3514,5036,118
2023-03-19 18:23:49.061,0 days 02:22:48.975000,11,388.83916666666676,0 days 00:00:09.705000,7173,94,3,44,False,0,pos,563.9924542946347,0.09193594660565017,OnTrack,-3512,5092,119
2023-03-19 18:23:49.209,0 days 02:22:49.123000,11,392.528888888889,0 days 00:00:09.853000,7486,97,3,48,False,0,car,568.0502777777779,0.09259740907778197,OnTrack,-3510,5126,119
2023-03-19 18:23:49.369,0 days 02:22:49.283000,11,395.19555555555576,0 days 00:00:10.013000,7625,102,3,50,False,0,car,572.5836111111112,0.09333638401992049,OnTrack,-3506,5173,119
2023-03-19 18:23:49.401,0 days 02:22:49.315000,11,396.28444444444466,0 days 00:00:10.045000,7891,105,3,57,False,0,pos,573.5246493477241,0.0934897818897259,OnTrack,-3505,5186,120
2023-03-19 18:23:49.529,0 days 02:22:49.443000,11,397.37333333333356,0 days 00:00:10.173000,8157,108,3,64,False,0,car,577.3836111111111,0.09411882807630247,OnTrack,-3497,5248,120
2023-03-19 18:23:49.601,0 days 02:22:49.515000,11,398.5458333333336,0 days 00:00:10.245000,8458,110,3,67,False,0,pos,579.5716484880795,0.09447549825145882,OnTrack,-3493,5281,120
2023-03-19 18:23:49.730,0 days 02:22:49.644000,11,399.7183333333336,0 days 00:00:10.374000,8760,112,3,71,False,0,car,583.6369444444445,0.0951381788053112,OnTrack,-3487,5320,119
2023-03-19 18:23:50.001,0 days 02:22:49.915000,11,400.6072222222225,0 days 00:00:10.645000,9498,123,3,80,False,0,pos,593.5329031997318,0.09675131091161865,OnTrack,-3478,5373,120
2023-03-19 18:23:50.130,0 days 02:22:50.044000,11,401.4961111111114,0 days 00:00:10.774000,10237,134,3,90,False,0,car,598.5258333333333,0.0975652043505701,OnTrack,-3470,5416,120
2023-03-19 18:23:50.201,0 days 02:22:50.115000,11,401.69611111111146,0 days 00:00:10.845000,10629,137,3,92,False,0,pos,601.2867294525855,0.0980152557586528,OnTrack,-3465,5445,120
2023-03-19 18:23:50.362,0 days 02:22:50.276000,11,401.8961111111115,0 days 00:00:11.006000,11021,140,3,94,False,0,pos,607.7240345983992,0.09906459558166507,OnTrack,-3451,5513,120
2023-03-19 18:23:50.370,0 days 02:22:50.284000,11,402.09611111111155,0 days 00:00:11.014000,11413,143,3,96,False,0,car,608.0591666666666,0.09911922518477319,OnTrack,-3450,5516,120
2023-03-19 18:23:50.601,0 days 02:22:50.515000,11,402.0961111111115,0 days 00:00:11.245000,11417,153,3,98,False,0,pos,618.3820760677761,0.10080195416507898,OnTrack,-3432,5602,120
2023-03-19 18:23:50.730,0 days 02:22:50.644000,11,402.09611111111144,0 days 00:00:11.374000,11422,163,3,100,False,0,car,624.3591666666666,0.10177627479290366,OnTrack,-3419,5657,119
2023-03-19 18:23:50.781,0 days 02:22:50.695000,11,402.09611111111144,0 days 00:00:11.425000,10925,165,3,100,False,0,pos,626.7189245879249,0.10216093699290132,OnTrack,-3414,5680,119
2023-03-19 18:23:50.890,0 days 02:22:50.804000,11,402.09611111111144,0 days 00:00:11.534000,10429,168,3,100,False,0,car,631.8258333333333,0.10299340999172008,OnTrack,-3403,5725,118
2023-03-19 18:23:50.942,0 days 02:22:50.856000,11,401.8238888888892,0 days 00:00:11.586000,10553,175,3,100,False,0,pos,634.3460454645985,0.10340422770066388,OnTrack,-3398,5752,118
2023-03-19 18:23:51.170,0 days 02:22:51.084000,11,401.55166666666696,0 days 00:00:11.814000,10677,182,4,100,False,0,car,645.9813888888889,0.10530089547280952,OnTrack,-3367,5910,117
2023-03-19 18:23:51.202,0 days 02:22:51.116000,11,401.151666666667,0 days 00:00:11.846000,10643,186,4,100,False,0,pos,647.669766221769,0.10557611647469328,OnTrack,-3364,5929,117
2023-03-19 18:23:51.522,0 days 02:22:51.436000,11,400.751666666667,0 days 00:00:12.166000,10610,191,4,100,False,0,pos,665.1287423914736,0.10842208983604743,OnTrack,-3348,6044,115
2023-03-19 18:23:51.650,0 days 02:22:51.564000,11,400.35166666666703,0 days 00:00:12.294000,10577,196,4,100,False,0,car,672.1147222222222,0.10956086866866695,OnTrack,-3341,6099,114
2023-03-19 18:23:51.810,0 days 02:22:51.724000,11,399.99611111111153,0 days 00:00:12.454000,10555,196,5,100,False,0,car,680.8258333333333,0.11098085973395276,OnTrack,-3333,6195,114
2023-03-19 18:23:51.842,0 days 02:22:51.756000,11,399.6405555555559,0 days 00:00:12.486000,10555,201,5,100,False,0,pos,682.6258285028932,0.11127427546768993,OnTrack,-3333,6219,114
2023-03-19 18:23:51.970,0 days 02:22:51.884000,11,399.2850000000003,0 days 00:00:12.614000,10555,207,5,100,False,0,car,690.0258333333334,0.11248054417535155,OnTrack,-3332,6330,113
2023-03-19 18:23:52.062,0 days 02:22:51.976000,11,398.8850000000004,0 days 00:00:12.706000,10555,210,5,100,False,0,pos,695.4335418224307,0.11336205029325584,OnTrack,-3334,6405,114
2023-03-19 18:23:52.130,0 days 02:22:52.044000,11,398.48500000000047,0 days 00:00:12.774000,10555,213,5,100,False,0,car,699.4925,0.11402369773099377,OnTrack,-3335,6447,114
2023-03-19 18:23:52.410,0 days 02:22:52.324000,11,396.6183333333338,0 days 00:00:13.054000,11434,222,5,100,False,0,car,716.7591666666667,0.11683832287825674,OnTrack,-3347,6558,113
2023-03-19 18:23:52.441,0 days 02:22:52.355000,11,396.0850000000005,0 days 00:00:13.085000,11503,223,5,100,False,0,pos,718.6815201120273,0.11715168413400417,OnTrack,-3349,6574,114
2023-03-19 18:23:52.570,0 days 02:22:52.484000,11,395.5516666666672,0 days 00:00:13.214000,11572,224,5,100,False,0,car,726.7147222222222,0.11846116981001194,OnTrack,-3357,6652,114
2023-03-19 18:23:52.682,0 days 02:22:52.596000,11,394.6183333333338,0 days 00:00:13.326000,11688,228,5,100,False,0,pos,733.8571550943993,0.1196254519243749,OnTrack,-3365,6723,114
2023-03-19 18:23:52.810,0 days 02:22:52.724000,11,393.6850000000004,0 days 00:00:13.454000,11805,232,5,100,False,0,car,742.1813888888889,0.12098237843613166,OnTrack,-3373,6794,113
2023-03-19 18:23:52.882,0 days 02:22:52.796000,11,392.7516666666671,0 days 00:00:13.526000,11293,235,5,100,False,0,pos,746.914416569334,0.1217539053897266,OnTrack,-3380,6849,114
2023-03-19 18:23:53.050,0 days 02:22:52.964000,11,391.81833333333384,0 days 00:00:13.694000,10781,239,5,100,False,0,car,758.1147222222223,0.12357965801217739,OnTrack,-3404,7038,114
2023-03-19 18:23:53.102,0 days 02:22:53.016000,11,390.81833333333384,0 days 00:00:13.746000,10893,242,5,100,False,0,pos,761.6328881421514,0.12415315134830536,OnTrack,-3411,7086,115
2023-03-19 18:23:53.402,0 days 02:22:53.316000,11,389.81833333333384,0 days 00:00:14.046000,11005,245,5,100,False,0,pos,782.3293997386148,0.12752687269965812,OnTrack,-3425,7193,115
2023-03-19 18:23:53.450,0 days 02:22:53.364000,11,388.81833333333384,0 days 00:00:14.094000,11117,248,6,100,False,0,car,785.6702777777778,0.12807146648399984,OnTrack,-3429,7223,114
2023-03-19 18:23:53.690,0 days 02:22:53.604000,11,387.0850000000006,0 days 00:00:14.334000,11230,252,6,100,False,0,car,802.4702777777778,0.13081002068133676,OnTrack,-3461,7470,114
2023-03-19 18:23:53.782,0 days 02:22:53.696000,11,386.0350000000005,0 days 00:00:14.426000,11359,254,6,100,False,0,pos,808.985091807973,0.1318719951639118,OnTrack,-3472,7552,115
2023-03-19 18:23:53.970,0 days 02:22:53.884000,11,384.98500000000035,0 days 00:00:14.614000,11489,257,6,100,False,0,car,822.4591666666668,0.13406839303650153,OnTrack,-3486,7658,115
2023-03-19 18:23:54.182,0 days 02:22:54.096000,11,384.18500000000034,0 days 00:00:14.826000,11548,259,6,100,False,0,pos,837.9506138581152,0.13659364111560657,OnTrack,-3498,7751,116
2023-03-19 18:23:54.322,0 days 02:22:54.236000,11,383.3850000000004,0 days 00:00:14.966000,11607,261,6,100,False,0,pos,848.2690355040138,0.1382756385506225,OnTrack,-3509,7838,116
2023-03-19 18:23:54.330,0 days 02:22:54.244000,11,382.5850000000004,0 days 00:00:14.974000,11667,264,6,100,False,0,car,848.8591666666667,0.1383718353466024,OnTrack,-3509,7843,115
2023-03-19 18:23:54.502,0 days 02:22:54.416000,11,381.6516666666671,0 days 00:00:15.146000,11737,265,6,100,False,0,pos,861.5602280114344,0.14044222492138497,OnTrack,-3526,7969,116
2023-03-19 18:23:54.610,0 days 02:22:54.524000,11,380.7183333333338,0 days 00:00:15.254000,11808,266,6,100,False,0,car,869.5480555555556,0.1417443141266562,OnTrack,-3541,8086,115
2023-03-19 18:23:54.770,0 days 02:22:54.684000,11,379.6961111111116,0 days 00:00:15.414000,11888,267,6,100,False,0,car,881.4147222222223,0.14367868971048942,OnTrack,-3564,8267,115
2023-03-19 18:23:54.782,0 days 02:22:54.696000,11,378.88129629629674,0 days 00:00:15.426000,11745,267,6,66,False,0,pos,882.3092823758877,0.14382451122617937,OnTrack,-3566,8278,116
2023-03-19 18:23:55.122,0 days 02:22:55.036000,11,378.06648148148196,0 days 00:00:15.766000,11603,267,6,33,False,0,pos,907.7368086386039,0.14796943139133745,OnTrack,-3585,8426,117
2023-03-19 18:23:55.210,0 days 02:22:55.124000,11,377.2516666666671,0 days 00:00:15.854000,11461,267,6,0,True,0,car,914.0480555555556,0.1489982225660308,OnTrack,-3591,8479,117
2023-03-19 18:23:55.410,0 days 02:22:55.324000,11,377.3627777777782,0 days 00:00:16.054000,10612,245,6,0,True,0,car,927.6591666666667,0.15121695860553985,OnTrack,-3609,8629,117
2023-03-19 18:23:55.421,0 days 02:22:55.335000,11,377.89611111111157,0 days 00:00:16.065000,10360,233,6,0,True,0,pos,928.3675561820198,0.1513324325984339,OnTrack,-3610,8637,117
2023-03-19 18:23:55.570,0 days 02:22:55.484000,11,378.4294444444449,0 days 00:00:16.214000,10109,222,6,0,True,0,car,937.5258333333334,0.15282531583254724,OnTrack,-3618,8731,116
2023-03-19 18:23:55.581,0 days 02:22:55.495000,11,379.9231944444449,0 days 00:00:16.225000,10179,211,6,0,True,0,pos,938.1726438298043,0.1529307518801658,OnTrack,-3619,8738,117
2023-03-19 18:23:55.809,0 days 02:22:55.723000,11,381.4169444444449,0 days 00:00:16.453000,10249,200,6,0,True,0,car,950.8036111111112,0.15498971547925203,OnTrack,-3628,8871,117
2023-03-19 18:23:55.841,0 days 02:22:55.755000,11,383.00027777777825,0 days 00:00:16.485000,10437,192,6,0,True,0,pos,952.4885680919047,0.1552643789323523,OnTrack,-3629,8888,117
2023-03-19 18:23:56.009,0 days 02:22:55.923000,11,384.5836111111116,0 days 00:00:16.653000,10626,184,5,0,True,0,car,961.0258333333334,0.15665603152525068,OnTrack,-3635,8971,116
2023-03-19 18:23:56.041,0 days 02:22:55.955000,11,386.4540277777783,0 days 00:00:16.685000,10142,177,5,0,True,0,pos,962.5932943632704,0.15691154205993496,OnTrack,-3639,8991,117
2023-03-19 18:23:56.210,0 days 02:22:56.124000,11,388.324444444445,0 days 00:00:16.854000,9658,171,4,0,True,0,car,970.5733333333334,0.15821236165614797,OnTrack,-3670,9109,117
2023-03-19 18:23:56.241,0 days 02:22:56.155000,11,391.35777777777827,0 days 00:00:16.885000,9494,165,4,0,True,0,pos,971.9872895210249,0.15844284949261542,OnTrack,-3676,9126,117
2023-03-19 18:23:56.490,0 days 02:22:56.404000,11,394.3911111111115,0 days 00:00:17.134000,9330,159,4,0,True,0,car,982.94,0.16022824182918763,OnTrack,-3702,9167,116
2023-03-19 18:23:56.521,0 days 02:22:56.435000,11,397.5411111111115,0 days 00:00:17.165000,9285,157,4,7,True,0,pos,984.2880371181529,0.16044798425228785,OnTrack,-3707,9172,116
2023-03-19 18:23:56.770,0 days 02:22:56.684000,11,400.69111111111147,0 days 00:00:17.414000,9240,156,4,14,False,0,car,995.0733333333335,0.16220608652726431,OnTrack,-3785,9237,115
2023-03-19 18:23:56.781,0 days 02:22:56.695000,11,403.69111111111147,0 days 00:00:17.425000,9419,156,4,33,False,0,pos,995.54771187334,0.16228341458332748,OnTrack,-3792,9241,116
